53-8	i	O	
53-9	mellemklassen	B-noun.cognition	
53-10	på	O	
53-11	25	O	
53-12	-	O	
53-13	35	O	
53-14	meter	B-noun.quantity	
53-15	kan	O	
53-16	finansieres	B-verb.social	
53-17	af	O	
53-18	en	O	
53-19	særlig	B-adj.all	
53-20	pulje	B-noun.group	
53-21	under	O	
53-22	de	O	
53-23	såkaldte	O	
53-24	globaliseringsmidler	B-noun.possession	
53-25	.	O	

54-1	Så	O	
54-2	er	B-verb.stative	
54-3	der	O	
54-4	mere	O	
54-5	klar	B-adj.all	
54-6	udmelding	B-noun.communication	
54-7	i	O	
54-8	bekendelserne	B-noun.communication	
54-9	,	O	
54-10	når	O	
54-11	Allen	B-noun.person	
54-12	holder	B-verb.cognition	
54-13	sig	B-verb.REFLPRON	
54-14	til	O	
54-15	det	O	
54-16	udsyn	B-noun.communication	
54-17	,	O	
54-18	der	O	
54-19	kendes	B-verb.cognition	
54-20	fra	O	
54-21	damebladsklummerne	B-noun.communication	
54-22	.	O	

55-1	Mere	O	
55-2	end	O	
55-3	91	O	
55-4	.	O	
55-5	000	O	
55-6	kinesere	B-noun.person	
55-7	omkom	B-verb.change	
55-8	i	O	
55-9	fjor	B-noun.time	
55-10	ved	O	
55-11	ulykker	B-noun.event	
55-12	i	O	
55-13	trafikken	B-noun.act	
55-14	og	O	
55-15	på	O	
55-16	arbejdspladser	B-noun.building	
55-17	,	O	
55-18	rapporterer	B-verb.communication	
55-19	lokale	B-adj.social	
55-20	medier	B-noun.person	
55-21	.	O	

56-1	Tilbage	O	
56-2	står	B-verb.stative	
56-3	i	O	
56-4	så	O	
56-5	fald	O	
56-6	foreløbig	O	
56-7	modkandidater	B-noun.person	
56-8	fra	O	
56-9	Polen	B-noun.location	
56-10	og	O	
56-11	Bulgarien	B-noun.location	
56-12	.	O	

57-1	Så	O	
57-2	giver	B-verb.social	
57-3	I	O	
57-4	bare	O	
57-5	fremmede	B-adj.social	
57-6	frø	B-noun.plant	
57-7	mulighed	B-noun.state	
57-8	for	O	
57-9	at	O	
57-10	spire	B-verb.change	
57-11	.	O	

58-1	Mette	B-noun.person	
58-2	Thomsen	I-noun.person	
58-3	:	O	

59-1	Ebbe	B-noun.person	
59-2	Juul	I-noun.person	
59-3	-	I-noun.person	
59-4	Heider	I-noun.person	
59-5	,	O	
59-6	Beder	B-noun.location	
59-7	,	O	
59-8	63	O	
59-9	,	O	
59-10	sanger	B-noun.person	
59-11	,	O	
59-12	fotomodel	B-noun.person	
59-13	,	O	
59-14	skuespiller	B-noun.person	
59-15	Birte	B-noun.person	
59-16	Tove	I-noun.person	
59-17	,	O	
59-18	Holte	B-noun.location	
59-19	,	O	
59-20	64	O	
59-21	,	O	
59-22	koncerndirektør	B-noun.person	
59-23	,	O	
59-24	cand	B-noun.person	
59-25	.	I-noun.person	
59-26	polit	I-noun.person	
59-27	.	O	

60-1	Drop	B-verb.act	
60-2	stokkemetoder	B-noun.cognition	

61-1	-	O	
61-2	Lad	B-verb.cognition	
61-3	være	B-verb.PARTICLE	
61-4	med	O	
61-5	at	O	
61-6	løbe	B-verb.cognition	
61-7	med	B-verb.PARTICLE	
61-8	på	O	
61-9	den	O	
61-10	ide	B-noun.cognition	
61-11	,	O	
61-12	at	O	
61-13	almindelige	B-adj.all	
61-14	husejere	B-noun.person	
61-15	og	O	
61-16	boligkøbere	B-noun.person	
61-17	på	O	
61-18	nogen	O	
61-19	måde	B-noun.state	
61-20	reelt	B-adj.social	
61-21	har	B-verb.cognition	
61-22	et	O	
61-23	betydeligt	B-adj.all	
61-24	ansvar	B-noun.cognition	
61-25	for	O	
61-26	den	O	
61-27	aktuelle	B-adj.time	
61-28	krise	B-noun.state	
61-29	.	O	

62-1	45	O	
62-2	år	B-noun.time	
62-3	i	O	
62-4	dag	B-noun.time	
62-5	.	O	

63-1	Henning	B-noun.person	
63-2	Gade	I-noun.person	
63-3	-	I-noun.person	
63-4	Rasmussen	I-noun.person	
63-5	,	O	
63-6	Hvidovre	B-noun.location	
63-7	,	O	
63-8	83	O	
63-9	,	O	
63-10	fhv	O	
63-11	.	O	
63-12	underdirektør	B-noun.person	
63-13	,	O	
63-14	bibliotekar	B-noun.person	
63-15	Ib	B-noun.person	
63-16	Mortensen	I-noun.person	
63-17	,	O	
63-18	Værløse	B-noun.location	
63-19	,	O	
63-20	83	O	
63-21	,	O	
63-22	overlæge	B-noun.person	
63-23	,	O	
63-24	dr	B-noun.person	
63-25	.	I-noun.person	
63-26	med	I-noun.person	
63-27	.	O	

64-1	Min	O	
64-2	egen	O	
64-3	far	B-noun.person	
64-4	fik	O	
64-5	f	O	
64-6	.	O	

65-1	Reglen	B-noun.cognition	
65-2	om	O	
65-3	forudgående	B-adj.time	
65-4	uddannelse	B-noun.act	
65-5	kan	O	
65-6	dog	O	
65-7	fraviges	B-verb.social	
65-8	,	O	
65-9	hvis	O	
65-10	den	O	
65-11	pågældende	B-adj.all	
65-12	uddannelse	B-noun.act	
65-13	er	O	
65-14	forældet	B-adj.time	
65-15	,	O	
65-16	eller	O	
65-17	der	O	
65-18	er	B-verb.stative	
65-19	tale	B-verb.COLL	
65-20	om	O	
65-21	en	O	
65-22	person	B-noun.person	
65-23	med	O	
65-24	en	O	
65-25	ledighed	B-noun.state	
65-26	på	O	
65-27	minimum	B-noun.quantity	
65-28	9	O	
65-29	måneder	B-noun.time	
65-30	.	O	

66-1	Xtracon	B-noun.event	
66-2	-	I-noun.event	
66-3	Skakligaen	I-noun.event	
66-4	tegnede	B-verb.cognition	
66-5	spændende	B-adj.all	
66-6	i	O	
66-7	år	B-noun.time	
66-8	.	O	

67-1	Guldbrandsens	B-noun.person	
67-2	dokumentar	B-noun.communication	
67-3	er	B-verb.stative	
67-4	fair	B-adj.all	

68-1	Passagererne	B-noun.person	
68-2	kan	O	
68-3	kun	O	
68-4	konstatere	B-verb.cognition	
68-5	,	O	
68-6	at	O	
68-7	det	O	
68-8	er	B-verb.stative	
68-9	en	O	
68-10	opfølgning	B-noun.act	
68-11	på	O	
68-12	afgifter	B-noun.possession	
68-13	for	O	
68-14	bl	O	
68-15	.	O	
68-16	a	O	
68-17	.	O	

69-1	,	O	
69-2	Kræftens	B-noun.institution	
69-3	Bekæmpelse	I-noun.institution	
69-4	og	O	
69-5	Herlev	B-noun.institution	
69-6	Hospital	I-noun.institution	
69-7	.	O	

70-1	Zimbabwes	B-noun.institution	
70-2	præsident	B-noun.person	
70-3	,	O	
70-4	Robert	B-noun.person	
70-5	Mugabe	I-noun.person	
70-6	,	O	
70-7	bør	O	
70-8	anklages	B-verb.social	
70-9	for	O	
70-10	forbrydelser	B-noun.act	
70-11	mod	O	
70-12	menneskeheden	B-noun.animal	
70-13	på	O	
70-14	grund	O	
70-15	af	O	
70-16	menneskerettighedskrænkelser	B-noun.act	
70-17	og	O	
70-18	sammenbruddet	B-noun.event	
70-19	i	O	
70-20	Zimbabwes	B-noun.institution	
70-21	sundhedssystem	B-noun.cognition	
70-22	,	O	
70-23	anbefaler	B-verb.communication	
70-24	organisationen	B-noun.person	
70-25	Læger	B-noun.person	
70-26	for	I-noun.person	
70-27	Menneskerettigheder	I-noun.person	
70-28	efter	O	
70-29	et	O	
70-30	besøg	B-noun.act	
70-31	i	O	
70-32	Zimbabwe	B-noun.location	
70-33	i	O	
70-34	sidste	B-adj.time	
70-35	måned	B-noun.time	
70-36	.	O	

71-1	Der	O	
71-2	kræves	B-verb.social	
71-3	blot	O	
71-4	en	O	
71-5	holdningsændring	B-noun.cognition	
71-6	.	O	

72-1	Anti	B-noun.person	
72-2	Doping	I-noun.person	
72-3	Danmark	I-noun.person	
72-4	testede	B-verb.act	
72-5	i	O	
72-6	2007	B-noun.time	
72-7	173	O	
72-8	personer	B-noun.person	
72-9	i	O	
72-10	motionscentre	B-noun.building	
72-11	.	O	

73-1	Rejser	O	
73-2	tog	B-verb.motion	
73-3	først	O	
73-4	turen	B-verb.COLL	
73-5	hen	O	
73-6	til	O	
73-7	Commonwealth	B-noun.location	
73-8	-	I-noun.location	
73-9	kirkegården	I-noun.location	
73-10	,	O	
73-11	hvor	O	
73-12	7	O	
73-13	.	O	
73-14	367	O	
73-15	gravsten	B-noun.artifact	
73-16	markerer	B-verb.communication	
73-17	ofrene	B-noun.person	
73-18	fra	O	
73-19	Storbritannien	B-noun.location	
73-20	,	O	
73-21	New	B-noun.location	
73-22	Zealand	I-noun.location	
73-23	,	O	
73-24	Australien	B-noun.location	
73-25	,	O	
73-26	Canada	B-noun.location	
73-27	,	O	
73-28	Sydafrika	B-noun.location	
73-29	,	O	
73-30	Grækenland	B-noun.location	
73-31	,	O	
73-32	Frankrig	B-noun.location	
73-33	,	O	
73-34	Indien	B-noun.location	
73-35	og	O	
73-36	Malaysia	B-noun.location	
73-37	.	O	

74-1	En	O	
74-2	dansk	B-adj.social	
74-3	ekstrem	B-noun.person	
74-4	-	I-noun.person	
74-5	skiløber	I-noun.person	
74-6	i	O	
74-7	30	B-noun.time	
74-8	'	I-noun.time	
74-9	erne	I-noun.time	
74-10	døde	B-verb.change	
74-11	i	O	
74-12	går	B-noun.time	
74-13	efter	O	
74-14	at	O	
74-15	være	O	
74-16	styrtet	B-verb.motion	
74-17	ned	O	
74-18	ad	O	
74-19	et	O	
74-20	fjeld	B-noun.object	
74-21	i	O	
74-22	Rauma	B-noun.location	
74-23	i	O	
74-24	Norge	B-noun.location	
74-25	.	O	

75-1	Der	O	
75-2	har	O	
75-3	været	O	
75-4	en	O	
75-5	lang	B-adj.time	
75-6	tradition	B-noun.cognition	
75-7	for	O	
75-8	hemmeligholdelse	B-noun.cognition	
75-9	i	O	
75-10	IOC	B-noun.institution	
75-11	.	O	

76-1	-	O	
76-2	Nu	O	
76-3	har	O	
76-4	min	O	
76-5	kone	B-noun.person	
76-6	og	O	
76-7	jeg	O	
76-8	slidt	B-verb.act	
76-9	derude	O	
76-10	i	O	
76-11	syv	O	
76-12	samfulde	B-adj.all	
76-13	aar	B-noun.time	
76-14	,	O	
76-15	spillet	B-verb.communication	
76-16	baade	O	
76-17	sommer	B-noun.time	
76-18	og	O	
76-19	vinter	B-noun.time	
76-20	og	O	
76-21	søgt	B-verb.cognition	
76-22	at	O	
76-23	følge	B-verb.cognition	
76-24	den	O	
76-25	store	B-adj.all	
76-26	,	O	
76-27	gamle	B-adj.time	
76-28	dames	B-noun.person	
76-29	linje	B-noun.cognition	
76-30	.	O	

77-1	Men	O	
77-2	det	O	
77-3	er	B-verb.stative	
77-4	ikke	O	
77-5	lige	O	
77-6	meget	O	
77-7	,	O	
77-8	om	O	
77-9	den	O	
77-10	klassiske	B-adj.all	
77-11	musik	B-noun.communication	
77-12	præsenteres	B-verb.communication	
77-13	på	O	
77-14	det	O	
77-15	danske	B-adj.social	
77-16	sprog	B-noun.communication	
77-17	og	O	
77-18	på	O	
77-19	en	O	
77-20	dansk	B-adj.social	
77-21	kulturbaggrund	B-noun.cognition	
77-22	eller	O	
77-23	på	O	
77-24	en	O	
77-25	tysk	B-adj.social	
77-26	eller	O	
77-27	fransk	B-adj.social	
77-28	.	O	

78-1	22	B-adj.time	
78-2	-	I-adj.time	
78-3	årige	I-adj.time	
78-4	Marcus	B-noun.person	
78-5	Tracy	I-noun.person	
78-6	valgte	B-verb.cognition	
78-7	torsdag	B-noun.time	
78-8	danske	B-adj.social	
78-9	AaB	B-noun.institution	
78-10	i	O	
78-11	stedet	O	
78-12	for	O	
78-13	amerikansk	B-adj.social	
78-14	fodbold	B-noun.domain	
78-15	.	O	

79-1	Sex	B-noun.act	
79-2	er	B-verb.stative	
79-3	stadigvæk	O	
79-4	lige	O	
79-5	om	O	
79-6	hjørnet	B-noun.cognition	
79-7	og	O	
79-8	nu	O	
79-9	og	O	
79-10	da	O	
79-11	alt	O	
79-12	,	O	
79-13	men	O	
79-14	også	O	
79-15	nogle	O	
79-16	gange	B-noun.time	
79-17	for	O	
79-18	Hank	B-noun.person	
79-19	som	O	
79-20	æg	B-noun.food	
79-21	uden	O	
79-22	salt	B-noun.food	
79-23	.	O	

80-1	Det	O	
80-2	er	B-verb.stative	
80-3	ikke	O	
80-4	småting	B-noun.abstract	
80-5	,	O	
80-6	troende	B-noun.person	
80-7	har	O	
80-8	takket	B-verb.communication	
80-9	Jesus	B-noun.person	
80-10	for	O	
80-11	gennem	O	
80-12	årene	B-noun.time	
80-13	.	O	

81-1	Thi	O	
81-2	først	O	
81-3	brød	B-verb.social	
81-4	han	O	
81-5	igennem	B-verb.COLL	
81-6	til	O	
81-7	det	O	
81-8	store	B-adj.all	
81-9	publikum	B-noun.person	
81-10	med	O	
81-11	den	O	
81-12	på	O	
81-13	mange	O	
81-14	måder	B-noun.state	
81-15	uhyre	O	
81-16	vellykkede	B-adj.all	
81-17	filmatisering	B-noun.act	
81-18	af	O	
81-19	Umberto	B-noun.person	
81-20	Ecos	I-noun.person	
81-21	'	O	
81-22	Rosens	B-noun.communication	
81-23	navn	I-noun.communication	
81-24	'	O	
81-25	.	O	

82-1	Blandt	O	
82-2	realkreditobligationerne	B-noun.possession	
82-3	lukkede	B-verb.change	
82-4	4	O	
82-5	-	O	
82-6	35	O	
82-7	'	O	
82-8	erne	O	
82-9	0	O	
82-10	,	O	
82-11	62	O	
82-12	point	B-noun.quantity	
82-13	lavere	B-adj.all	
82-14	i	O	
82-15	kurs	B-noun.quantity	
82-16	91	O	
82-17	,	O	
82-18	48	O	
82-19	med	O	
82-20	en	O	
82-21	effektiv	B-adj.all	
82-22	rente	B-noun.quantity	
82-23	på	O	
82-24	4	O	
82-25	,	O	
82-26	93	O	
82-27	pct	B-noun.quantity	
82-28	.	O	

83-1	Tyskland	B-noun.institution	
83-2	har	B-verb.stative	
83-3	imidlertid	O	
83-4	denne	O	
83-5	gang	B-noun.time	
83-6	i	O	
83-7	modsætning	B-noun.relation	
83-8	til	O	
83-9	i	O	
83-10	Oberhof	B-noun.institution	
83-11	både	O	
83-12	Andrea	B-noun.person	
83-13	Henkel	I-noun.person	
83-14	og	O	
83-15	Magdalena	B-noun.person	
83-16	Neuner	I-noun.person	
83-17	til	B-verb.COLL	
83-18	rådighed	B-verb.COLL	
83-19	,	O	
83-20	og	O	
83-21	de	O	
83-22	udgør	B-verb.stative	
83-23	sammen	O	
83-24	med	O	
83-25	Kati	B-noun.person	
83-26	Wilhelm	I-noun.person	
83-27	og	O	
83-28	enten	O	
83-29	Kathrin	B-noun.person	
83-30	Hitzer	I-noun.person	
83-31	eller	O	
83-32	Simone	B-noun.person	
83-33	Hauswald	I-noun.person	
83-34	kvartetten	B-noun.group	
83-35	i	O	
83-36	den	O	
83-37	sidste	B-adj.time	
83-38	styrkeprøve	B-noun.act	
83-39	af	O	
83-40	denne	O	
83-41	art	B-noun.cognition	
83-42	inden	O	
83-43	VM	B-noun.event	
83-44	.	O	

84-1	1	O	
84-2	.	O	
84-3	50	O	
84-4	-	O	

85-1	Kog	B-verb.change	
85-2	,	O	
85-3	til	O	
85-4	kartoflerne	B-noun.food	
85-5	er	B-verb.stative	
85-6	knap	O	
85-7	møre	B-adj.phys	
85-8	,	O	
85-9	smag	B-verb.change	
85-10	retten	B-noun.food	
85-11	til	B-verb.PARTICLE	
85-12	med	O	
85-13	bouillon	B-noun.food	
85-14	/	O	
85-15	salt	B-noun.food	
85-16	og	O	
85-17	karrypasta	B-noun.food	
85-18	.	O	

86-1	allan	O	
86-2	.	O	
86-3	graubaek@pol	O	
86-4	.	O	
86-5	dk	O	

87-1	21	O	
87-2	.	O	
87-3	55	O	

88-1	Billetter	B-noun.communication	
88-2	til	O	
88-3	Tivoli	B-noun.location	
88-4	85	O	
88-5	kr	B-noun.quantity	
88-6	.	O	

89-1	1	O	

90-1	Olesens	B-noun.person	
90-2	film	B-noun.communication	
90-3	'	O	
90-4	Lille	B-noun.communication	
90-5	soldat	I-noun.communication	
90-6	'	O	
90-7	,	O	
90-8	som	O	
90-9	kun	O	
90-10	blev	O	
90-11	set	B-verb.perception	
90-12	af	O	
90-13	18	O	
90-14	.	O	
90-15	500	O	
90-16	.	O	

91-1	Den	O	
91-2	var	B-verb.stative	
91-3	lidt	O	
91-4	ujævn	B-adj.all	
91-5	,	O	
91-6	men	O	
91-7	jeg	O	
91-8	kan	B-verb.emotion	
91-9	godt	O	
91-10	lide	B-verb.COLL	
91-11	ting	B-noun.TOP	
91-12	,	O	
91-13	hvor	O	
91-14	der	O	
91-15	er	B-verb.stative	
91-16	nogle	O	
91-17	bump	B-noun.artifact	
91-18	på	O	
91-19	vejen	B-noun.location	
91-20	.	O	

92-1	"	O	
92-2	Hvis	O	
92-3	den	O	
92-4	slags	B-noun.cognition	
92-5	kan	O	
92-6	foregå	B-verb.stative	
92-7	i	O	
92-8	Kiel	B-noun.location	
92-9	,	O	
92-10	som	O	
92-11	er	B-verb.stative	
92-12	et	O	
92-13	forbillede	B-noun.cognition	
92-14	for	O	
92-15	os	O	
92-16	alle	O	
92-17	sammen	O	
92-18	,	O	
92-19	er	B-verb.stative	
92-20	det	O	
92-21	noget	O	
92-22	skidt	B-adj.all	
92-23	.	O	

93-1	For	O	
93-2	går	B-verb.change	
93-3	der	O	
93-4	ged	B-verb.COLL	
93-5	i	B-verb.COLL	
93-6	den	O	
93-7	et	O	
93-8	sted	B-noun.cognition	
93-9	,	O	
93-10	ender	B-verb.change	
93-11	aben	B-noun.cognition	
93-12	med	O	
93-13	statsgaranti	B-noun.cognition	
93-14	hos	O	
93-15	statsministeren	B-noun.person	
93-16	.	O	

94-1	Den	O	
94-2	har	O	
94-3	dog	O	
94-4	ikke	O	
94-5	været	B-verb.stative	
94-6	lavere	B-adj.phys	
94-7	,	O	
94-8	end	O	
94-9	at	O	
94-10	den	O	
94-11	har	O	
94-12	tilladt	B-verb.stative	
94-13	bankerne	B-noun.institution	
94-14	at	O	
94-15	præstere	B-verb.act	
94-16	det	O	
94-17	ene	O	
94-18	rekordoverskud	B-noun.possession	
94-19	efter	O	
94-20	det	O	
94-21	andet	O	
94-22	de	O	
94-23	seneste	B-adj.time	
94-24	ti	O	
94-25	år	O	
94-26	.	B-noun.time	

95-1	Man	O	
95-2	skal	O	
95-3	holde	B-verb.cognition	
95-4	fokus	B-noun.cognition	
95-5	på	O	
95-6	sekstrækket	B-noun.act	
95-7	,	O	
95-8	da	O	
95-9	det	O	
95-10	er	B-verb.stative	
95-11	så	O	
95-12	sjældent	B-adj.time	
95-13	,	O	
95-14	man	O	
95-15	skal	B-verb.social	
95-16	i	O	
95-17	storeslem	B-noun.communication	
95-18	.	O	

96-1	Spørgsmålene	B-noun.communication	
96-2	var	B-verb.stative	
96-3	ventede	B-verb.cognition	
96-4	.	O	

97-1	Han	O	
97-2	kalder	B-verb.communication	
97-3	ophævelsen	B-noun.act	
97-4	af	O	
97-5	braklægning	B-noun.act	
97-6	for	O	
97-7	"	O	
97-8	den	O	
97-9	største	B-adj.all	
97-10	naturkatastrofe	B-noun.phenomenon	
97-11	i	O	
97-12	Danmark	B-noun.institution	
97-13	"	O	
97-14	.	O	

98-1	de	O	
98-2	.	O	

99-1	Vi	O	
99-2	skulle	O	
99-3	have	B-verb.possession	
99-4	i	O	
99-5	tusindvis	O	
99-6	af	O	
99-7	blomstrende	B-adj.phys	
99-8	krokus	B-noun.plant	
99-9	,	O	
99-10	men	O	
99-11	i	O	
99-12	år	B-noun.time	
99-13	har	O	
99-14	halvdelen	B-noun.quantity	
99-15	været	O	
99-16	ædt	B-verb.consumption	
99-17	.	O	

100-1	Men	O	
100-2	glæden	B-noun.feeling	
100-3	varede	B-verb.stative	
100-4	kort	O	
100-5	.	O	

1-1	52%af	O	
1-2	danske	B-adj.social	
1-3	skoleledere	B-noun.person	

2-1	marts	B-noun.time	
2-2	til	O	
2-3	at	O	
2-4	hedde	B-verb.stative	
2-5	Drone	B-verb.communication	
2-6	og	O	
2-7	bliver	B-verb.stative	
2-8	nyt	B-adj.time	
2-9	tilholdssted	B-noun.location	
2-10	for	O	
2-11	elektronisk	B-adj.all	
2-12	og	O	
2-13	psykedelisk	B-adj.all	
2-14	musik	B-noun.domain	
2-15	.	O	

3-1	I	O	
3-2	øjeblikket	O	
3-3	overvejer	B-verb.cognition	
3-4	jeg	O	
3-5	,	O	
3-6	om	O	
3-7	vores	O	
3-8	døtre	B-noun.person	
3-9	efterhånden	O	
3-10	har	B-verb.stative	
3-11	alderen	B-noun.attribute	
3-12	til	O	
3-13	at	O	
3-14	få	O	
3-15	den	O	
3-16	læst	B-verb.communication	
3-17	højt	B-verb.PARTICLE	
3-18	i	O	
3-19	bilen	B-noun.vehicle	
3-20	,	O	
3-21	når	O	
3-22	vi	O	
3-23	kører	B-verb.motion	
3-24	sydpå	O	
3-25	.	O	

4-1	Parret	B-noun.person	
4-2	var	O	
4-3	ellers	O	
4-4	på	O	
4-5	forhånd	O	
4-6	spået	B-verb.cognition	
4-7	gode	B-adj.all	
4-8	chancer	B-noun.abstract	
4-9	,	O	
4-10	da	O	
4-11	de	O	
4-12	i	O	
4-13	All	B-noun.event	
4-14	England	I-noun.event	
4-15	-	I-noun.event	
4-16	kvartfinalen	I-noun.event	
4-17	slog	B-verb.competition	
4-18	netop	O	
4-19	Koo	O	
4-20	Kien	B-noun.person	
4-21	Keat	I-noun.person	
4-22	og	O	
4-23	Tan	B-noun.person	
4-24	Boon	I-noun.person	
4-25	Heong	I-noun.person	
4-26	fra	O	
4-27	Malaysia	B-noun.location	
4-28	.	O	

5-1	Jeg	O	
5-2	kan	B-verb.act	
5-3	ikke	O	
5-4	sige	B-verb.communication	
5-5	.	O	
5-6	.	O	
5-7	.	O	
5-8	puff	O	
5-9	-	O	
5-10	puff	O	
5-11	.	O	
5-12	.	O	

6-1	Kan	O	
6-2	både	O	
6-3	anbefales	B-verb.communication	
6-4	og	O	
6-5	ikke	O	
6-6	anbefales	B-verb.communication	
6-7	:	O	

7-1	Men	O	
7-2	i	O	
7-3	hele	B-adj.time	
7-4	2008	B-noun.time	
7-5	blev	O	
7-6	der	O	
7-7	kun	O	
7-8	rejst	B-verb.social	
7-9	sigtelser	B-verb.COLL	
7-10	i	O	
7-11	11	O	
7-12	procent	B-noun.quantity	
7-13	af	O	
7-14	sagerne	B-noun.abstract	
7-15	.	O	

8-1	Folketinget	B-noun.institution	
8-2	har	B-verb.possession	
8-3	senest	O	
8-4	i	O	
8-5	2010	B-noun.time	
8-6	en	O	
8-7	anledning	B-noun.motive	
8-8	til	O	
8-9	at	O	
8-10	gå	B-verb.cognition	
8-11	hele	O	
8-12	den	O	
8-13	anden	O	
8-14	terrorpakke	B-noun.abstract	
8-15	kritisk	O	
8-16	efter	B-verb.PARTICLE	
8-17	i	O	
8-18	sømmene	O	
8-19	.	O	

9-1	Musikalsk	O	
9-2	set	B-verb.cognition	
9-3	er	B-verb.stative	
9-4	"	O	
9-5	It	B-noun.communication	
9-6	'	I-noun.communication	
9-7	s	I-noun.communication	
9-8	Not	I-noun.communication	
9-9	Me	I-noun.communication	
9-10	,	I-noun.communication	
9-11	It	I-noun.communication	
9-12	'	I-noun.communication	
9-13	s	I-noun.communication	
9-14	You	I-noun.communication	
